,명칭,분류,위도,경도
742,언주로108길,도로,37.50777081252229,127.03937288314808
743,언주로108길,도로,37.50798957869204,127.04008480449444
744,언주로108길,도로,37.50827145382926,127.0403108012438
745,언주로108길,도로,37.50840446004078,127.04041744549757
746,언주로108길,도로,37.508506500211226,127.04076486717337
747,언주로108길,도로,37.50859440082701,127.04106411232891
748,언주로108길,도로,37.508682768648356,127.04136499841029
749,언주로108길,도로,37.50874087014704,127.04156281055602
750,언주로106길,도로,37.50770881018156,127.04035878131252
751,언주로106길,도로,37.5078065506879,127.04068534170908
752,언주로106길,도로,37.50794190988226,127.04113763417824
753,언주로106길,도로,37.50815152423003,127.04183799845077
754,언주로106길,도로,37.50836069342992,127.04253691869845
755,언주로106길,도로,37.50846463752008,127.04288423100321
756,언주로106길,도로,37.508619471812786,127.04340160968236
757,언주로104길,도로,37.506945582118384,127.04017264311294
758,언주로104길,도로,37.50716088070924,127.04089344675279
759,언주로104길,도로,37.507308703558365,127.04138836960779
760,언주로104길,도로,37.50732117728575,127.04143012135604
761,언주로104길,도로,37.50745826126376,127.04188911999545
762,언주로104길,도로,37.5075297094625,127.04212834246813
763,언주로104길,도로,37.50763269157053,127.04247315031586
764,언주로104길,도로,37.50773037199424,127.04280022205386
765,언주로104길,도로,37.50779718366457,127.04302391500174
766,언주로104길,도로,37.50792926676846,127.04313524524756
767,언주로104길,도로,37.508358166805856,127.0434967741588
768,언주로98길,도로,37.505226816931035,127.04153693446787
769,언주로98길,도로,37.5050860412087,127.04231196529064
770,언주로98길,도로,37.50504390227577,127.04254398205204
771,언주로98길,도로,37.505019989056834,127.04267560171435
772,언주로98길,도로,37.50495947862458,127.04300874983652
773,언주로98길,도로,37.50494008765044,127.04311549056007
774,언주로98길,도로,37.504900393627615,127.04333399279926
775,언주로98길,도로,37.504899174890475,127.0433407439559
776,언주로98길,도로,37.50483935773036,127.04367002351059
777,언주로98길,도로,37.50482039045279,127.04377445697308
778,언주로98길,도로,37.50477552225076,127.0440214331305
779,언주로98길,도로,37.5047128954871,127.04436615888036
780,언주로98길,도로,37.50465276850453,127.04469714436487
781,언주로98길,도로,37.50459291143929,127.04502664792223
782,언주로98길,도로,37.50457706676397,127.04511388067353
783,언주로94길,도로,37.50417860744813,127.04203162929159
784,언주로94길,도로,37.50441790818537,127.04282469279396
785,언주로94길,도로,37.5043924463477,127.04295228421854
786,언주로94길,도로,37.50423200024268,127.0437561658576
787,언주로86길,도로,37.50137266502485,127.04334867239152
788,언주로86길,도로,37.50164572560762,127.04429366759872
789,언주로86길,도로,37.5022633064714,127.04478705627972
790,언주로86길,도로,37.5025837210037,127.04609163984377
791,언주로86길,도로,37.50297532217504,127.04768613593886
792,언주로70길,도로,37.49675916014608,127.04551577020528
793,언주로70길,도로,37.497056056661584,127.04645132082085
794,언주로70길,도로,37.49727939685005,127.04715511221188
795,언주로70길,도로,37.49750408266511,127.04786316061859
796,언주로70길,도로,37.49773068995301,127.04857726453449
797,선릉로107길,도로,37.50924513021668,127.04425268841631
798,선릉로107길,도로,37.509139048537996,127.04388561667672
799,선릉로107길,도로,37.509103566183185,127.04376284655666
800,선릉로107길,도로,37.509035201786475,127.04352626582629
801,선릉로107길,도로,37.50896302134958,127.04327649568235
802,선릉로107길,도로,37.50907501431104,127.04271483506679
803,선릉로107길,도로,37.50894577664425,127.0422692432012
804,선릉로107길,도로,37.508771981216704,127.04167007042469
805,선릉로107길,도로,37.50874087014704,127.04156281055602
806,선릉로103길,도로,37.50789325202955,127.0456520678088
807,선릉로103길,도로,37.50758052923707,127.0453454014425
808,선릉로103길,도로,37.507359144381134,127.04512831267756
809,선릉로103길,도로,37.50709730983654,127.04487167354124
810,선릉로103길,도로,37.50707598189045,127.04485074913407
811,선릉로103길,도로,37.50682976451841,127.04460921962676
812,선릉로103길,도로,37.50662325879068,127.04455172596762
813,선릉로103길,도로,37.50578507327425,127.04431838856605
814,선릉로99길,도로,37.50689839530778,127.04726859347059
815,선릉로99길,도로,37.50637666317,127.04677405677893
816,선릉로99길,도로,37.506107317313095,127.04651879054896
817,선릉로99길,도로,37.50582673050168,127.0462527978034
818,선릉로93길,도로,37.505647860518756,127.04844927761731
819,선릉로93길,도로,37.50546296264253,127.04788582490934
820,선릉로93길,도로,37.50533556027367,127.04749720225512
821,선릉로93길,도로,37.50524180527596,127.04721122523856
822,선릉로93길,도로,37.504809906386114,127.04678092597591
823,선릉로93길,도로,37.50433544525526,127.045238133629
824,선릉로93길,도로,37.503928469222345,127.04391485887987
825,선릉로89길,도로,37.50373104567152,127.04935616752519
826,선릉로89길,도로,37.503186791243905,127.0475815528755
827,선릉로87길,도로,37.50337068615379,127.0495247300727
828,선릉로87길,도로,37.502995610784986,127.04830919025517
829,선릉로87길,도로,37.50282615044311,127.04824239358678
830,선릉로85길,도로,37.50295458900121,127.04971935708927
831,선릉로85길,도로,37.50266806092148,127.04883188134764
832,선릉로85길,도로,37.50170132463754,127.045837813491
833,선릉로69길,도로,37.4987803760649,127.05169751462569
834,선릉로69길,도로,37.498627947466154,127.05124437630012
835,선릉로69길,도로,37.49850067781828,127.0508660743314
836,선릉로69길,도로,37.49773068995301,127.04857726453449
837,선릉로63길,도로,37.49759134033657,127.05225866131315
838,선릉로63길,도로,37.49730886428618,127.05142155341736
839,선릉로63길,도로,37.497047970668454,127.0506484263945
840,봉은사로2길,도로,37.504718996697655,127.0252830527256
841,봉은사로2길,도로,37.50414605102147,127.02555521507652
842,봉은사로2길,도로,37.50399697546124,127.02562603244031
843,봉은사로2길,도로,37.502841449082155,127.02617491960541
844,봉은사로2길,도로,37.50229638986697,127.02643382320365
845,봉은사로2길,도로,37.50173813808296,127.02669898386995
846,봉은사로4길,도로,37.504893979521604,127.02585830356337
847,봉은사로4길,도로,37.503865309335254,127.02633792018119
848,봉은사로4길,도로,37.50301270964507,127.02673543212374
849,봉은사로4길,도로,37.502759945396015,127.02685328035038
850,봉은사로4길,도로,37.50221332683842,127.02710812950896
851,봉은사로6길,도로,37.50507097641372,127.0264400042472
852,봉은사로6길,도로,37.50431365778661,127.02679224765043
853,봉은사로6길,도로,37.50373116729259,127.02706317232784
854,봉은사로6길,도로,37.5031931241506,127.02732592013159
855,봉은사로6길,도로,37.50293833063015,127.02745034796949
856,봉은사로6길,도로,37.50272932162395,127.02755240980473
857,봉은사로6길,도로,37.50254032311408,127.02790028466715
858,봉은사로6길,도로,37.50242405534728,127.02811429366236
859,봉은사로6길,도로,37.50229787206529,127.02834655152424
860,봉은사로6길,도로,37.5025681139614,127.029220763349
861,봉은사로6길,도로,37.50257253450714,127.02923507119377
862,봉은사로16길,도로,37.50624425725519,127.03031701328864
863,봉은사로16길,도로,37.50606539665309,127.0304052740016
864,봉은사로16길,도로,37.50516992667892,127.0296386436417
865,봉은사로16길,도로,37.50395821857647,127.02860131460224
866,봉은사로18길,도로,37.506252386701775,127.03034392245705
867,봉은사로18길,도로,37.505486525377094,127.03069116368653
868,봉은사로18길,도로,37.505369229942524,127.03063242080559
869,봉은사로18길,도로,37.50511338215951,127.0304139209671
870,봉은사로18길,도로,37.50511296778625,127.03041357020855
871,봉은사로18길,도로,37.50482643795349,127.0301688670992
872,봉은사로18길,도로,37.50437788727746,127.0297858115366
873,봉은사로18길,도로,37.50369887024936,127.02920594734431
874,봉은사로18길,도로,37.503643753790655,127.0291777326071
875,봉은사로18길,도로,37.50360124978757,127.02915598023445
876,봉은사로18길,도로,37.503471658961786,127.02904130044963
877,봉은사로18길,도로,37.50313867324817,127.02874664898113
878,봉은사로18길,도로,37.50242405534728,127.02811429366236
879,봉은사로18길,도로,37.501673991714185,127.02746818623257
880,봉은사로18길,도로,37.50133618112487,127.02762819446724
881,봉은사로18길,도로,37.501067195819786,127.02775558751007
882,봉은사로18길,도로,37.50079876002991,127.02788273103495
883,봉은사로22길,도로,37.506586589754896,127.03144706802313
884,봉은사로22길,도로,37.505822676703744,127.03180872024478
885,봉은사로22길,도로,37.50559227254095,127.03191779981951
886,봉은사로22길,도로,37.505091959904775,127.0314848788906
887,봉은사로22길,도로,37.505191856359524,127.03129560653532
888,봉은사로22길,도로,37.50482324642911,127.030982794998
889,봉은사로22길,도로,37.50481018472059,127.0309717177707
890,봉은사로22길,도로,37.50452237649506,127.03072748802069
891,봉은사로22길,도로,37.50407609706024,127.03034878569616
892,봉은사로22길,도로,37.503778901035474,127.03009659530471
893,봉은사로22길,도로,37.50364465481025,127.03016066854477
894,봉은사로22길,도로,37.50329946494947,127.02985944737816
895,봉은사로22길,도로,37.50327536479533,127.02985299193074
896,봉은사로22길,도로,37.50324203000614,127.02984404493941
897,봉은사로22길,도로,37.50275356038257,127.02939973345288
898,봉은사로22길,도로,37.50257253450714,127.02923507119377
899,봉은사로24길,도로,37.50683965119257,127.03229558132792
900,봉은사로24길,도로,37.50585177446556,127.03275992744095
901,봉은사로24길,도로,37.505641302531465,127.03285757834179
902,봉은사로24길,도로,37.504758205904004,127.0321071686505
903,봉은사로24길,도로,37.504572361796406,127.031949222683
904,봉은사로24길,도로,37.50427144900211,127.0316934715948
905,봉은사로24길,도로,37.50370445553347,127.03171053551495
906,봉은사로24길,도로,37.50320545185769,127.03172555696213
907,봉은사로24길,도로,37.503106719710296,127.03172852546851
908,봉은사로24길,도로,37.502900680608796,127.03182942325803
909,봉은사로24길,도로,37.50252391671892,127.03201391708309
910,봉은사로24길,도로,37.502256214210576,127.03214500635264
911,봉은사로24길,도로,37.50185199285715,127.03234294361341
912,봉은사로26길,도로,37.506994297341144,127.03281412570959
913,봉은사로26길,도로,37.50586957592414,127.03334219499378
914,봉은사로26길,도로,37.50587726548172,127.03359373855216
915,봉은사로26길,도로,37.505659863016994,127.03369568186615
916,봉은사로26길,도로,37.50548800272664,127.03377625755928
917,봉은사로26길,도로,37.505280025738884,127.03387378180423
918,봉은사로26길,도로,37.50505806337463,127.03397785904188
919,봉은사로26길,도로,37.504486991023896,127.03424562543779
920,봉은사로30길,도로,37.507631054440544,127.03493729379555
921,봉은사로30길,도로,37.50704442417942,127.0352217711474
922,봉은사로30길,도로,37.50687465270264,127.03530409880459
923,봉은사로30길,도로,37.50638226354555,127.03528279537451
924,봉은사로30길,도로,37.50621556561488,127.03536091630674
925,봉은사로30길,도로,37.505601786215784,127.03564855065254
926,봉은사로30길,도로,37.50499006061279,127.03593520860784
927,봉은사로30길,도로,37.50372318200557,127.03652885851614
928,봉은사로30길,도로,37.50314047028114,127.03680191063684
929,봉은사로30길,도로,37.502426950486814,127.0371362490909
930,봉은사로34길,도로,37.507950063985454,127.03599504057257
931,봉은사로34길,도로,37.50719065171188,127.0363549359956
932,봉은사로34길,도로,37.50728753063395,127.03667711155602
933,봉은사로34길,도로,37.506961708975375,127.03698818512864
934,봉은사로34길,도로,37.50675522204161,127.03718532058474
935,봉은사로34길,도로,37.50659653753696,127.03733681989873
936,봉은사로34길,도로,37.506212258308615,127.03770369608401
937,봉은사로34길,도로,37.505702916847035,127.03793302645686
938,봉은사로34길,도로,37.50519949709799,127.03815382913164
939,봉은사로34길,도로,37.50463430307936,127.03835020373646
940,봉은사로38길,도로,37.5083177217199,127.037189592746
941,봉은사로38길,도로,37.50755938612182,127.03755254336006
942,봉은사로38길,도로,37.507559324243495,127.03760766831968
943,봉은사로38길,도로,37.506963714215324,127.03789018614964
944,봉은사로38길,도로,37.506353613277824,127.038179568785
945,봉은사로38길,도로,37.50584425371265,127.03840624986557
946,봉은사로44길,도로,37.50917276358988,127.04007216890163
947,봉은사로44길,도로,37.50840446004078,127.04041744549757
948,봉은사로44길,도로,37.50827145382926,127.0403108012438
949,봉은사로44길,도로,37.50798957869204,127.04008480449444
950,봉은사로44길,도로,37.50770881018156,127.04035878131252
951,봉은사로44길,도로,37.50716088070924,127.04089344675279
952,봉은사로44길,도로,37.506348445248214,127.041686913379
953,봉은사로44길,도로,37.50627466528647,127.04175827271784
954,봉은사로44길,도로,37.50557007409796,127.0424456719268
955,봉은사로44길,도로,37.505569668511846,127.04244606754524
956,봉은사로44길,도로,37.50550352604925,127.04280914066116
957,봉은사로44길,도로,37.5054792967073,127.04294212934408
958,봉은사로44길,도로,37.50544323225676,127.04314009686384
959,봉은사로44길,도로,37.50538783048054,127.04344419477579
960,봉은사로44길,도로,37.505382368791615,127.04347419630665
961,봉은사로44길,도로,37.50532236201333,127.04380359086626
962,봉은사로44길,도로,37.50525687442018,127.04416302024687
963,봉은사로48길,도로,37.50953790110009,127.04132370661257
964,봉은사로48길,도로,37.508771981216704,127.04167007042469
965,봉은사로48길,도로,37.50874087014704,127.04156281055602
966,봉은사로48길,도로,37.50815152423003,127.04183799845077
967,봉은사로48길,도로,37.5075297094625,127.04212834246813
968,봉은사로48길,도로,37.50720423913523,127.04265770962955
969,봉은사로48길,도로,37.507077495909186,127.04286385416457
970,봉은사로48길,도로,37.507069048756655,127.04287757976822
971,봉은사로48길,도로,37.50700172389681,127.04298698877815
972,봉은사로48길,도로,37.506792752958496,127.04332653193279
973,봉은사로48길,도로,37.5065209269879,127.04376822238234
974,봉은사로50길,도로,37.509841371267655,127.04236392269821
975,봉은사로50길,도로,37.50907501431104,127.04271483506679
976,봉은사로50길,도로,37.50896302134958,127.04327649568235
977,봉은사로50길,도로,37.508619471812786,127.04340160968236
978,봉은사로50길,도로,37.508471923436154,127.0434553409282
979,봉은사로50길,도로,37.508358166805856,127.0434967741588
980,봉은사로50길,도로,37.508066614065314,127.04397292387907
981,봉은사로50길,도로,37.507359144381134,127.04512831267756
982,테헤란로1길,도로,37.49818700137485,127.02839073356266
983,테헤란로1길,도로,37.49875820621008,127.02811862517099
984,테헤란로1길,도로,37.49926431529261,127.02787752101645
985,테헤란로1길,도로,37.49974694133835,127.0276476011738
986,테헤란로1길,도로,37.5001744200135,127.02744395251001
987,테헤란로1길,도로,37.50060303368364,127.0272397590849
988,테헤란로1길,도로,37.50173813808296,127.02669898386995
989,테헤란로5길,도로,37.49865259380518,127.02988845063317
990,테헤란로5길,도로,37.499208961302465,127.02962176329464
991,테헤란로5길,도로,37.49945465560721,127.02950398387917
992,테헤란로5길,도로,37.49972224652824,127.02937571723741
993,테헤란로5길,도로,37.49974678349843,127.02936395385888
994,테헤란로5길,도로,37.499767193871996,127.02935227941154
995,테헤란로5길,도로,37.4997858028435,127.02933807110985
996,테헤란로5길,도로,37.49980276359517,127.02932127246548
997,테헤란로5길,도로,37.49981860792524,127.0293009902762
998,테헤란로5길,도로,37.49983224525682,127.02927878475764
999,테헤란로5길,도로,37.49984330607842,127.02925508551009
1000,테헤란로5길,도로,37.499852105775865,127.02922973432814
1001,테헤란로5길,도로,37.499858364985535,127.02920295728731
1002,테헤란로5길,도로,37.49987405089387,127.02908943352169
1003,테헤란로5길,도로,37.49988236886396,127.02904328515335
1004,테헤란로5길,도로,37.49989550574095,127.02900323401322
1005,테헤란로5길,도로,37.49991383176821,127.0289657179423
1006,테헤란로5길,도로,37.49993693212126,127.0289323200235
1007,테헤란로5길,도로,37.49996340084193,127.02890478130598
1008,테헤란로5길,도로,37.49999344522946,127.02888281914616
1009,테헤란로5길,도로,37.50002584882606,127.02886691938545
1010,테헤란로5길,도로,37.500059908643316,127.02885799779321
1011,테헤란로5길,도로,37.500093912772115,127.02885611029869
1012,테헤란로5길,도로,37.50011405845285,127.02885892224741
1013,테헤란로5길,도로,37.5001291947066,127.0288611895443
1014,테헤란로5길,도로,37.500366058376,127.02893841409616
1015,테헤란로5길,도로,37.5004155207183,127.028949119125
1016,테헤란로5길,도로,37.50046650716786,127.028953706589
1017,테헤란로5길,도로,37.50056705992298,127.0289480889019
1018,테헤란로5길,도로,37.50063745885017,127.0289312756038
1019,테헤란로5길,도로,37.50071330259,127.02890245412914
1020,테헤란로5길,도로,37.500787192655366,127.02886715183284
1021,테헤란로5길,도로,37.50109000358811,127.02904679320257
1022,테헤란로5길,도로,37.501131515861566,127.02907141691587
1023,테헤란로5길,도로,37.5019220497522,127.02954040424092
1024,테헤란로5길,도로,37.501922842719324,127.02954003133496
1025,테헤란로5길,도로,37.50225402344152,127.02938457430231
1026,테헤란로5길,도로,37.50257253450714,127.02923507119377
1027,테헤란로7길,도로,37.49901295246675,127.03104807016062
1028,테헤란로7길,도로,37.49955702254497,127.03078690404308
1029,테헤란로7길,도로,37.49981295459603,127.03066404290027
1030,테헤란로7길,도로,37.500077230739386,127.03053718080484
1031,테헤란로7길,도로,37.50123558175272,127.02998112173309
1032,테헤란로13길,도로,37.499553383795465,127.03278629894932
1033,테헤란로13길,도로,37.500223776243416,127.03246189986449
1034,테헤란로13길,도로,37.5006085603091,127.03227570957851
1035,테헤란로13길,도로,37.5011535526328,127.03201198004112
1036,테헤란로13길,도로,37.50129151272372,127.0319452221912
1037,테헤란로13길,도로,37.50166495994336,127.03176450695786
1038,테헤란로13길,도로,37.50201760024698,127.03159385805687
1039,테헤란로13길,도로,37.5023519387636,127.03143206668457
1040,테헤란로13길,도로,37.50240489692476,127.03140643847284
1041,테헤란로13길,도로,37.502725376122775,127.03125134633929
1042,테헤란로13길,도로,37.503033609048174,127.03110218544676
1043,테헤란로13길,도로,37.50325766324377,127.03069176665123
1044,테헤란로13길,도로,37.50351340021008,127.03022330640707
1045,테헤란로13길,도로,37.50364465481025,127.03016066854477
1046,테헤란로19길,도로,37.499915453853994,127.03394237346761
1047,테헤란로19길,도로,37.500622336194695,127.03359836641405
1048,테헤란로19길,도로,37.50124946864764,127.03329316574137
1049,테헤란로19길,도로,37.50153624888425,127.03315359724434
1050,테헤란로19길,도로,37.50185948806809,127.03299628762876
1051,테헤란로19길,도로,37.502036025534814,127.03291036675894
1052,테헤란로19길,도로,37.50221603117871,127.03296239660664
1053,테헤란로19길,도로,37.502705668008616,127.03310392268575
1054,테헤란로19길,도로,37.503209992062786,127.03286987317786
1055,테헤란로19길,도로,37.50350651097809,127.03273225999786
1056,테헤란로19길,도로,37.503767192645405,127.03261127836932
1057,테헤란로19길,도로,37.50377239204121,127.03260886030563
1058,테헤란로19길,도로,37.50427144900211,127.0316934715948
1059,테헤란로19길,도로,37.50449502200243,127.03159005659369
1060,테헤란로19길,도로,37.50464684827273,127.03130916512954
1061,테헤란로19길,도로,37.50482324642911,127.030982794998
1062,테헤란로25길,도로,37.50042404095458,127.03560541379929
1063,테헤란로25길,도로,37.50099514992515,127.03531627559653
1064,테헤란로25길,도로,37.50112970650081,127.0352481540421
1065,테헤란로25길,도로,37.501296487389695,127.03516371641909
1066,테헤란로25길,도로,37.501315730090376,127.03517294194424
1067,테헤란로25길,도로,37.50165032413525,127.03533335364584
1068,테헤란로25길,도로,37.501905821180785,127.0354558452622
1069,테헤란로25길,도로,37.502378043779416,127.03523444335468
1070,테헤란로25길,도로,37.50273535533644,127.03506690998644
1071,테헤란로25길,도로,37.50279153104727,127.03504057316441
1072,테헤란로25길,도로,37.50322118401261,127.03483913075495
1073,테헤란로25길,도로,37.503725151689885,127.03460282926856
1074,테헤란로25길,도로,37.504486991023896,127.03424562543779
1075,테헤란로27길,도로,37.501257471505035,127.03840213860313
1076,테헤란로27길,도로,37.501678213256774,127.03819157743999
1077,테헤란로27길,도로,37.501995296735906,127.038032883911
1078,테헤란로27길,도로,37.50231370465468,127.03787353374834
1079,테헤란로27길,도로,37.50261932521615,127.03772057710435
1080,테헤란로27길,도로,37.50295309431631,127.03756248700978
1081,테헤란로27길,도로,37.503264695438105,127.03741490260559
1082,테헤란로27길,도로,37.50358248710592,127.03726437948082
1083,테헤란로27길,도로,37.50389737693947,127.03711522214785
1084,테헤란로27길,도로,37.50516212469172,127.03651616245456
1085,테헤란로33길,도로,37.50169766868543,127.03980132794024
1086,테헤란로33길,도로,37.50213021099335,127.03957827142109
1087,테헤란로33길,도로,37.502323759541866,127.03947845270399
1088,테헤란로33길,도로,37.50244788360421,127.03941444870476
1089,테헤란로33길,도로,37.502684227471725,127.03929256370164
1090,테헤란로33길,도로,37.502763285080405,127.0392517996243
1091,테헤란로33길,도로,37.503071071634274,127.03909306969936
1092,테헤란로33길,도로,37.50463430307936,127.03835020373646
1093,테헤란로37길,도로,37.502138133723506,127.04118516465124
1094,테헤란로37길,도로,37.5027501439234,127.04086765228963
1095,테헤란로37길,도로,37.50311326377288,127.0406792709322
1096,테헤란로37길,도로,37.5035185932803,127.04046898076416
1097,테헤란로37길,도로,37.50413788139263,127.04017927051613
1098,테헤란로37길,도로,37.50430306861215,127.04010199858558
1099,테헤란로37길,도로,37.50511564908215,127.03972185863806
1100,테헤란로39길,도로,37.50394367252242,127.04123468270728
1101,테헤란로39길,도로,37.50421596097586,127.04110696167307
1102,테헤란로39길,도로,37.50484789380792,127.04081055403995
1103,테헤란로39길,도로,37.50499450902819,127.04074178920213
1104,테헤란로39길,도로,37.50540584244347,127.04054884628584
1105,테헤란로39길,도로,37.50584329045832,127.04034365501234
1106,테헤란로39길,도로,37.506292292429286,127.03990642374363
1107,테헤란로39길,도로,37.50673768763746,127.03947268016864
1108,테헤란로39길,도로,37.507276579593075,127.03894789906845
1109,테헤란로39길,도로,37.507558173849894,127.03867367013271
1110,테헤란로43길,도로,37.50309561865467,127.04435028370405
1111,테헤란로43길,도로,37.503928469222345,127.04391485887987
1112,테헤란로43길,도로,37.50423200024268,127.0437561658576
1113,테헤란로43길,도로,37.50477552225076,127.0440214331305
1114,테헤란로43길,도로,37.50525687442018,127.04416302024687
1115,테헤란로43길,도로,37.50578507327425,127.04431838856605
1116,테헤란로47길,도로,37.50349255435938,127.04564514230489
1117,테헤란로47길,도로,37.50433544525526,127.045238133629
1118,테헤란로47길,도로,37.50457706676397,127.04511388067353
1119,테헤란로47길,도로,37.505343032794144,127.0457182853593
1120,테헤란로51길,도로,37.503967791265346,127.04719530543171
1121,테헤란로51길,도로,37.50459235539977,127.04688797536129
1122,테헤란로51길,도로,37.504809906386114,127.04678092597591
1123,테헤란로51길,도로,37.505343032794144,127.0457182853593
1124,테헤란로51길,도로,37.50555212958977,127.0453010125823
1125,테헤란로51길,도로,37.5055522648358,127.04530075253805
1126,테헤란로51길,도로,37.505624965975045,127.0451556686917
1127,테헤란로51길,도로,37.50565479776557,127.04498527115534
1128,테헤란로51길,도로,37.50571325975924,127.04465138523024
1129,테헤란로51길,도로,37.50575914387462,127.04438929713262
1130,테헤란로51길,도로,37.50578507327425,127.04431838856605
1131,테헤란로51길,도로,37.50580598811735,127.04426120712341
1132,테헤란로51길,도로,37.50586395060729,127.04395772029646
1133,테헤란로51길,도로,37.50593219387415,127.04360039298936
1134,테헤란로53길,도로,37.50524180527596,127.04721122523856
1135,테헤란로53길,도로,37.50546900916088,127.04683894678
1136,테헤란로53길,도로,37.50582673050168,127.0462527978034
1137,테헤란로53길,도로,37.506216517028896,127.04561410544187
1138,테헤란로53길,도로,37.50682976451841,127.04460921962676
1139,테헤란로53길,도로,37.50702428862622,127.04429045929268
1140,테헤란로53길,도로,37.507221173871656,127.04396783063575
1141,테헤란로53길,도로,37.50729755129686,127.04384267251072
1142,테헤란로53길,도로,37.5075842809883,127.04337280153068
1143,테헤란로53길,도로,37.50779718366457,127.04302391500174
1144,테헤란로57길,도로,37.50546296264253,127.04788582490934
1145,테헤란로57길,도로,37.505844792792075,127.04768828743877
1146,테헤란로57길,도로,37.50636511186049,127.04682242194755
1147,테헤란로57길,도로,37.50637666317,127.04677405677893
1148,테헤란로57길,도로,37.50639253717012,127.04670757584829
1149,테헤란로57길,도로,37.50671419499157,127.04618205247186
1150,테헤란로57길,도로,37.507359144381134,127.04512831267756
1151,테헤란로2길,도로,37.49827948396252,127.0286881605486
1152,테헤란로2길,도로,37.49788863354232,127.02887055027328
1153,테헤란로2길,도로,37.49780474473672,127.02881768618069
1154,테헤란로2길,도로,37.496609580449245,127.02938749772541
1155,테헤란로2길,도로,37.495715102095744,127.02981393770337
1156,테헤란로2길,도로,37.49497545874183,127.03016655091386
1157,테헤란로4길,도로,37.498506257599566,127.02941748067984
1158,테헤란로4길,도로,37.496855755175645,127.03020015400531
1159,테헤란로4길,도로,37.49596159889127,127.0306241432292
1160,테헤란로4길,도로,37.4952214850479,127.03097508712388
1161,테헤란로6길,도로,37.498753841442536,127.03021430338129
1162,테헤란로6길,도로,37.497095487453635,127.03099158715835
1163,테헤란로6길,도로,37.496772982029135,127.0311427439652
1164,테헤란로6길,도로,37.49647969925415,127.03128019405978
1165,테헤란로6길,도로,37.496002924008934,127.03150365976514
1166,테헤란로6길,도로,37.4959573460396,127.03152501415428
1167,테헤란로6길,도로,37.49545977273071,127.03175821602163
1168,테헤란로8길,도로,37.49901295246675,127.03104807016062
1169,테헤란로8길,도로,37.49804481231671,127.03150804971412
1170,테헤란로8길,도로,37.49735167975781,127.031837369215
1171,테헤란로8길,도로,37.4970303982403,127.0319900161092
1172,테헤란로8길,도로,37.49571976855743,127.03261270246384
1173,테헤란로10길,도로,37.49929571636471,127.03195753052587
1174,테헤란로10길,도로,37.4983245540589,127.03241872015532
1175,테헤란로10길,도로,37.497629112192115,127.03274897011046
1176,테헤란로10길,도로,37.4971177127152,127.03299180934242
1177,테헤란로10길,도로,37.49645938601178,127.03330442341185
1178,테헤란로10길,도로,37.49599478021371,127.03352503169896
1179,테헤란로14길,도로,37.499553383795465,127.03278629894932
1180,테헤란로14길,도로,37.498917054537145,127.03308676605654
1181,테헤란로14길,도로,37.49788080999217,127.03357604661274
1182,테헤란로14길,도로,37.49710830192701,127.03394079786696
1183,테헤란로14길,도로,37.496715631484975,127.03412619853313
1184,테헤란로14길,도로,37.49624322084284,127.03434924165896
1185,테헤란로16길,도로,37.49909799486139,127.03368160247786
1186,테헤란로16길,도로,37.49806315223977,127.03417524171455
1187,테헤란로16길,도로,37.49753150142353,127.03442884073738
1188,테헤란로16길,도로,37.49728422533486,127.03454679254857
1189,테헤란로16길,도로,37.49685117422854,127.03475335321615
1190,테헤란로16길,도로,37.496795784308645,127.03496438840156
1191,테헤란로20길,도로,37.499915453853994,127.03394237346761
1192,테헤란로20길,도로,37.49927234287618,127.03425478261325
1193,테헤란로20길,도로,37.498889231486466,127.03444089231316
1194,테헤란로20길,도로,37.49823996441624,127.0347562869666
1195,테헤란로20길,도로,37.49733841785113,127.03519422624777
1196,테헤란로22길,도로,37.49949836641357,127.03499788038552
1197,테헤란로22길,도로,37.49846558887523,127.0354977360843
1198,테헤란로22길,도로,37.497941747353686,127.035749837925
1199,테헤란로22길,도로,37.4974468674261,127.03598800620165
1200,테헤란로22길,도로,37.4971158096975,127.03584569569858
1201,테헤란로22길,도로,37.49662013264678,127.03563261154535
1202,테헤란로22길,도로,37.496279062451045,127.03540276202746
1203,테헤란로22길,도로,37.49621844591753,127.03536191167764
1204,테헤란로22길,도로,37.496032788921035,127.0350673604986
1205,테헤란로22길,도로,37.4960314923909,127.03506415967777
1206,테헤란로22길,도로,37.49575462754879,127.03437937905942
1207,테헤란로22길,도로,37.49551382202553,127.0339716584017
1208,테헤란로22길,도로,37.49550380255891,127.03377555870709
1209,테헤란로26길,도로,37.50042404095458,127.03560541379929
1210,테헤란로26길,도로,37.499783506397954,127.03593535198596
1211,테헤란로26길,도로,37.4992888916781,127.03619012626456
1212,테헤란로28길,도로,37.501257471505035,127.03840213860313
1213,테헤란로28길,도로,37.500850200877316,127.03860760371114
1214,테헤란로28길,도로,37.500485031225416,127.03879182671548
1215,테헤란로28길,도로,37.5001201586406,127.03897590105991
1216,테헤란로28길,도로,37.5000720953156,127.03893182896047
1217,테헤란로28길,도로,37.49918315281601,127.0393533147839
1218,테헤란로28길,도로,37.49828940771801,127.03977059267844
1219,테헤란로28길,도로,37.497570174714994,127.0401076941722
1220,테헤란로34길,도로,37.50169766868543,127.03980132794024
1221,테헤란로34길,도로,37.501285834955695,127.0400118507708
